transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;product_class;product_size;list_price in $;standard_cost in $;product_first_sold_date
17345;9;2750;2017/06/11;FALSE;Approved;Norco Bicycles;Standard;Medium;Small;1216,14;1082,36;1991/08/05
17479;14;2494;2017/06/11;TRUE;Approved;Solex;Standard;High;Large;1842,92;1105,75;1995/10/24
18030;3;20;2017/06/11;FALSE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2002/08/31
18143;32;2350;2017/06/11;FALSE;Approved;Giant Bicycles;Standard;Medium;Medium;642,7;211,37;1992/10/11
18268;66;2949;2017/06/11;FALSE;Approved;Giant Bicycles;Road;Low;Small;590,26;525,33;2010/11/05
18774;81;527;2017/06/11;FALSE;Approved;Norco Bicycles;Standard;Medium;Small;586,45;521,94;2015/08/02
18958;78;840;2017/06/11;FALSE;Approved;Giant Bicycles;Standard;Medium;Large;1765,3;709,48;2003/09/09
19107;68;1561;2017/06/11;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;1636,9;44,71;2016/12/06
19603;77;1848;2017/06/11;FALSE;Approved;Norco Bicycles;Road;Medium;Large;1240,31;795,1;2000/11/03
626;34;1999;2017/06/12;FALSE;Approved;Norco Bicycles;Road;High;Large;774,53;464,72;2008/03/19
1436;30;2938;2017/06/12;TRUE;Approved;Solex;Standard;High;Medium;748,17;448,9;2015/04/11
1484;36;1591;2017/06/12;FALSE;Approved;Solex;Standard;Low;Medium;945,04;507,58;2006/02/02
2168;20;3160;2017/06/12;FALSE;Approved;Trek Bicycles;Standard;Medium;Small;1775,81;1580,47;2010/05/05
3252;96;3343;2017/06/12;TRUE;Approved;WeareA2B;Road;Low;Small;1172,78;1043,77;2002/10/10
4179;85;1306;2017/06/12;FALSE;Approved;WeareA2B;Standard;Medium;Medium;752,64;205,36;1998/12/16
4219;19;213;2017/06/12;FALSE;Approved;Trek Bicycles;Mountain;Low;Medium;574,64;459,71;2003/02/07
4345;47;2937;2017/06/12;TRUE;Approved;Trek Bicycles;Road;Low;Small;1720,7;1531,42;2006/10/01
4616;5;2981;2017/06/12;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1129,13;677,48;2004/09/28
5286;19;3018;2017/06/12;TRUE;Approved;Trek Bicycles;Mountain;Low;Medium;574,64;459,71;2007/08/04
5444;90;1831;2017/06/12;FALSE;Approved;Norco Bicycles;Standard;Low;Medium;363,01;290,41;2005/05/10
5822;19;568;2017/06/12;TRUE;Approved;OHM Cycles;Road;High;Large;12,01;7,21;2009/03/08
5861;37;1792;2017/06/12;TRUE;Approved;OHM Cycles;Standard;Low;Medium;1793,43;248,82;1999/07/20
5986;92;973;2017/06/12;TRUE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;1991/01/21
6191;50;1785;2017/06/12;FALSE;Approved;WeareA2B;Standard;Medium;Small;175,89;131,92;2003/02/16
6472;16;2309;2017/06/12;FALSE;Approved;Norco Bicycles;Standard;High;Small;1661,92;1479,11;1994/09/09
6594;65;1445;2017/06/12;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1807,45;778,69;2015/05/21
6605;40;2480;2017/06/12;FALSE;Approved;Trek Bicycles;Road;Medium;Large;1894,19;598,76;1998/12/17
6879;30;1934;2017/06/12;FALSE;Approved;Solex;Standard;High;Medium;748,17;448,9;2002/03/22
6921;46;3402;2017/06/12;FALSE;Approved;Solex;Standard;Low;Medium;1289,85;74,51;2007/12/11
7581;24;954;2017/06/12;FALSE;Approved;Solex;Road;Medium;Large;1777,8;820,78;1991/11/10
8327;98;235;2017/06/12;FALSE;Approved;Trek Bicycles;Standard;High;Medium;358,39;215,03;2004/01/16
8632;48;1346;2017/06/12;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1762,96;950,52;2014/07/28
9148;69;2722;2017/06/12;FALSE;Approved;Giant Bicycles;Road;Medium;Medium;792,9;594,68;1992/10/02
10089;57;387;2017/06/12;FALSE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;1991/01/21
10587;100;2610;2017/06/12;FALSE;Approved;Norco Bicycles;Road;Medium;Medium;1036,59;206,35;1991/05/06
12011;55;313;2017/06/12;FALSE;Approved;Trek Bicycles;Road;Medium;Large;1894,19;598,76;2003/07/21
12349;83;3074;2017/06/12;FALSE;Approved;Solex;Touring;Medium;Large;2083,94;675,03;2004/12/18
12481;48;2653;2017/06/12;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1762,96;950,52;2014/07/28
12840;55;3068;2017/06/12;TRUE;Approved;Trek Bicycles;Road;Medium;Large;1894,19;598,76;2003/07/21
12889;8;2245;2017/06/12;FALSE;Approved;Solex;Road;Medium;Small;1703,52;1516,13;1993/04/20
13358;52;1511;2017/06/12;TRUE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;2001/11/25
13742;61;2530;2017/06/12;FALSE;Approved;OHM Cycles;Standard;Low;Medium;71,16;56,93;1993/06/23
13745;52;657;2017/06/12;TRUE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;2001/11/25
14036;77;550;2017/06/12;FALSE;Approved;Norco Bicycles;Road;Medium;Large;1240,31;795,1;2011/01/10
14926;48;1234;2017/06/12;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1762,96;950,52;2014/07/28
15451;87;1683;2017/06/12;FALSE;Approved;Giant Bicycles;Standard;High;Medium;1179;707,4;1998/12/16
15505;56;1181;2017/06/12;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;183,86;137,9;1997/10/04
15763;23;990;2017/06/12;TRUE;Approved;Norco Bicycles;Mountain;Low;Small;688,63;612,88;1999/06/23
16163;87;1333;2017/06/12;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;1636,9;44,71;2010/08/20
16292;83;685;2017/06/12;FALSE;Approved;Solex;Touring;Medium;Large;2083,94;675,03;2013/09/16
16357;67;515;2017/06/12;TRUE;Approved;Solex;Standard;Medium;Large;1071,23;380,74;1996/04/05
16895;46;2609;2017/06/12;TRUE;Approved;Solex;Standard;Low;Medium;1289,85;74,51;1997/02/09
17067;6;3382;2017/06/12;TRUE;Approved;Solex;Standard;High;Medium;748,17;448,9;1991/11/10
17507;27;2275;2017/06/12;TRUE;Approved;Trek Bicycles;Standard;Low;Medium;1057,51;154,4;1995/12/19
18071;25;1806;2017/06/12;FALSE;Approved;Giant Bicycles;Road;Medium;Medium;1538,99;829,65;2016/02/04
18685;15;3490;2017/06/12;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1292,84;13,44;2009/04/12
18858;14;1263;2017/06/12;FALSE;Approved;Trek Bicycles;Standard;Medium;Small;1386,84;1234,29;2003/08/05
18950;47;2231;2017/06/12;TRUE;Approved;Trek Bicycles;Road;Low;Small;1720,7;1531,42;2006/10/01
19632;87;444;2017/06/12;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1179;707,4;1997/08/25
19648;91;3463;2017/06/12;FALSE;Approved;Solex;Standard;Medium;Medium;100,35;75,26;1999/07/26
19866;89;2662;2017/06/12;TRUE;Approved;WeareA2B;Touring;Medium;Large;1362,99;57,74;1993/04/20
502;77;500;2017/06/13;TRUE;Approved;Norco Bicycles;Road;Medium;Large;1240,31;795,1;2013/06/09
1257;56;2498;2017/06/13;TRUE;Approved;Norco Bicycles;Mountain;Low;Small;688,63;612,88;1993/10/02
1476;31;1939;2017/06/13;FALSE;Approved;Giant Bicycles;Standard;Medium;Medium;230,91;173,18;2011/03/16
2690;6;1822;2017/06/13;TRUE;Approved;OHM Cycles;Standard;High;Medium;227,88;136,73;2003/02/07
3373;74;2101;2017/06/13;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1228,07;400,91;1999/12/04
3612;25;608;2017/06/13;TRUE;Approved;OHM Cycles;Standard;High;Medium;2005,66;1203,4;1993/07/20
3881;12;2923;2017/06/13;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1231,15;161,6;2004/08/17
4489;87;3326;2017/06/13;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;1636,9;44,71;2014/10/10
5209;19;2283;2017/06/13;TRUE;Approved;Trek Bicycles;Mountain;Low;Medium;574,64;459,71;2011/08/29
5365;9;2033;2017/06/13;FALSE;Approved;Norco Bicycles;Standard;Medium;Small;1216,14;1082,36;1991/08/05
6206;84;2717;2017/06/13;TRUE;Approved;Trek Bicycles;Road;Medium;Medium;290,62;215,14;2004/12/18
6256;52;2371;2017/06/13;FALSE;Approved;Solex;Road;Medium;Large;1777,8;820,78;2002/03/22
6310;45;1539;2017/06/13;TRUE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;2012/04/10
6333;11;3163;2017/06/13;FALSE;Approved;Giant Bicycles;Standard;High;Medium;1274,93;764,96;2007/08/04
6351;86;1204;2017/06/13;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;235,63;125,07;2003/01/05
6512;32;1152;2017/06/13;TRUE;Approved;Giant Bicycles;Standard;Medium;Medium;642,7;211,37;2006/02/02
7490;79;3199;2017/06/13;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;1555,58;818,01;2004/12/18
7838;66;1634;2017/06/13;FALSE;Approved;Giant Bicycles;Road;Low;Small;590,26;525,33;2010/11/05
7908;4;3453;2017/06/13;FALSE;Approved;Giant Bicycles;Standard;High;Medium;1129,13;677,48;2005/08/09
8498;29;86;2017/06/13;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1065,03;230,09;2013/06/09
8522;10;892;2017/06/13;FALSE;Approved;WeareA2B;Touring;Medium;Medium;1466,68;363,25;1996/11/09
8869;40;2465;2017/06/13;TRUE;Approved;OHM Cycles;Standard;High;Medium;1458,17;874,9;2006/02/02
9184;69;656;2017/06/13;TRUE;Approved;Norco Bicycles;Road;Medium;Large;1240,31;795,1;2013/09/16
9257;82;1329;2017/06/13;FALSE;Approved;Norco Bicycles;Standard;High;Medium;1148,64;689,18;2015/08/10
9274;33;1025;2017/06/13;FALSE;Approved;Giant Bicycles;Standard;Medium;Small;1311,44;1167,18;1997/05/10
11321;44;1818;2017/06/13;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1769,64;108,76;2003/02/16
11853;69;2237;2017/06/13;FALSE;Approved;Giant Bicycles;Road;Medium;Medium;792,9;594,68;2011/01/10
12413;52;634;2017/06/13;FALSE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;2001/11/25
12773;14;1980;2017/06/13;FALSE;Approved;Solex;Standard;High;Large;1842,92;1105,75;2011/01/10
13577;71;2590;2017/06/13;TRUE;Approved;Solex;Standard;High;Large;1842,92;1105,75;2002/10/10
13794;56;865;2017/06/13;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;183,86;137,9;1997/10/04
13852;35;295;2017/06/13;TRUE;Approved;Trek Bicycles;Standard;Low;Medium;1057,51;154,4;1997/05/10
14244;71;553;2017/06/13;FALSE;Approved;Solex;Standard;High;Large;1842,92;1105,75;2003/09/09
15216;38;1793;2017/06/13;FALSE;Approved;Solex;Standard;Medium;Medium;1577,53;826,51;1997/05/10
15594;1;2388;2017/06/13;FALSE;Approved;Giant Bicycles;Standard;Medium;Medium;1403,5;954,82;2016/11/14
15772;48;1949;2017/06/13;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1762,96;950,52;2014/07/28
15977;77;1795;2017/06/13;FALSE;Approved;Norco Bicycles;Road;Medium;Large;1240,31;795,1;2011/01/10
16050;89;2246;2017/06/13;FALSE;Approved;WeareA2B;Touring;Medium;Large;1362,99;57,74;2013/06/09
16072;3;2397;2017/06/13;FALSE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2012/09/15
16172;3;1988;2017/06/13;TRUE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2006/05/22
16943;13;60;2017/06/13;FALSE;Approved;Solex;Standard;Medium;Medium;1163,89;589,27;2016/07/09
17833;63;2565;2017/06/13;FALSE;Approved;Solex;Standard;Medium;Medium;1483,2;99,59;2015/05/21
17856;48;340;2017/06/13;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1762,96;950,52;2003/02/16
17931;53;1452;2017/06/13;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;795,34;101,58;1997/02/09
19351;1;764;2017/06/13;TRUE;Approved;Giant Bicycles;Standard;Medium;Medium;1403,5;954,82;2012/12/02
402;88;2925;2017/06/14;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;1198,46;381,1;1993/04/20
667;72;3109;2017/06/14;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;360,4;270,3;2003/09/09
1726;76;1669;2017/06/14;FALSE;Approved;WeareA2B;Road;Low;Small;1172,78;1043,77;1991/05/06
1836;70;1586;2017/06/14;TRUE;Approved;Norco Bicycles;Road;Medium;Medium;1036,59;206,35;1991/05/06
2301;47;369;2017/06/14;FALSE;Approved;Trek Bicycles;Road;Low;Small;1720,7;1531,42;1997/02/09
2738;75;490;2017/06/14;TRUE;Approved;Giant Bicycles;Touring;Medium;Large;1873,97;863,95;2006/05/22
3835;55;1566;2017/06/14;TRUE;Approved;Trek Bicycles;Road;Medium;Large;1894,19;598,76;2003/07/21
3892;77;2043;2017/06/14;FALSE;Approved;Norco Bicycles;Road;Medium;Large;1240,31;795,1;2011/01/10
4837;52;721;2017/06/14;FALSE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;2015/10/18
4924;35;2039;2017/06/14;FALSE;Approved;Giant Bicycles;Standard;Medium;Medium;1403,5;954,82;2004/09/28
5250;18;578;2017/06/14;TRUE;Approved;Norco Bicycles;Standard;High;Medium;1148,64;689,18;2004/12/18
5418;42;2156;2017/06/14;TRUE;Approved;OHM Cycles;Road;Medium;Small;1810;1610,9;2012/06/04
6823;66;545;2017/06/14;FALSE;Approved;Giant Bicycles;Road;Low;Small;590,26;525,33;2002/08/31
6998;47;592;2017/06/14;TRUE;Approved;Trek Bicycles;Road;Low;Small;1720,7;1531,42;2006/10/01
7550;79;395;2017/06/14;FALSE;Approved;Solex;Touring;Medium;Large;2083,94;675,03;2004/12/18
7726;58;1957;2017/06/14;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;912,52;141,4;2015/10/18
8563;83;1780;2017/06/14;FALSE;Approved;Solex;Touring;Medium;Large;2083,94;675,03;2013/09/16
8721;79;1888;2017/06/14;TRUE;Approved;Norco Bicycles;Standard;Medium;Medium;1555,58;818,01;2003/09/09
9708;2;542;2017/06/14;FALSE;Approved;Solex;Standard;Medium;Medium;71,49;53,62;2012/12/02
10826;79;80;2017/06/14;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;1555,58;818,01;2003/09/09
11597;56;2140;2017/06/14;TRUE;Approved;Norco Bicycles;Mountain;Low;Small;688,63;612,88;1993/10/02
11869;55;2016;2017/06/14;TRUE;Approved;Trek Bicycles;Road;Medium;Large;1894,19;598,76;2011/08/24
13206;21;1084;2017/06/14;FALSE;Approved;Solex;Standard;Medium;Large;1071,23;380,74;1996/04/05
14211;99;3296;2017/06/14;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;1227,34;770,89;1991/05/06
14358;7;1853;2017/06/14;TRUE;Approved;Trek Bicycles;Road;Low;Medium;980,37;234,43;2005/12/07
14387;63;893;2017/06/14;FALSE;Approved;Solex;Standard;Medium;Medium;1483,2;99,59;1998/12/17
14637;68;3117;2017/06/14;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;1636,9;44,71;2016/12/06
14841;16;1243;2017/06/14;FALSE;Approved;Norco Bicycles;Standard;High;Small;1661,92;1479,11;1994/09/09
16080;61;709;2017/06/14;TRUE;Approved;OHM Cycles;Standard;Low;Medium;71,16;56,93;2015/06/17
17132;43;1893;2017/06/14;TRUE;Approved;Solex;Standard;Medium;Medium;1151,96;649,49;1999/12/04
17920;72;394;2017/06/14;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;912,52;141,4;1993/07/20
17975;0;1982;2017/06/14;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;235,63;125,07;1993/04/20
18321;2;1306;2017/06/14;TRUE;Approved;Solex;Standard;Medium;Medium;71,49;53,62;2012/09/15
18573;45;1165;2017/06/14;FALSE;Approved;Trek Bicycles;Road;Low;Medium;980,37;234,43;2004/09/28
19022;27;174;2017/06/14;FALSE;Approved;Trek Bicycles;Standard;Medium;Medium;499,53;388,72;1999/06/23
19244;32;3106;2017/06/14;TRUE;Approved;Giant Bicycles;Standard;Medium;Medium;642,7;211,37;1999/07/20
19396;87;378;2017/06/14;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1179;707,4;1997/08/25
19439;80;1961;2017/06/14;TRUE;Approved;OHM Cycles;Touring;Low;Medium;1073,07;933,84;2015/08/10
258;49;1777;2017/06/15;TRUE;Approved;Trek Bicycles;Road;Medium;Medium;533,51;400,13;2012/06/04
351;59;1582;2017/06/15;FALSE;Approved;Solex;Standard;Medium;Large;1061,56;733,58;1993/07/20
694;0;294;2017/06/15;TRUE;Approved;Solex;Road;Medium;Medium;416,98;312,74;1993/07/15
779;2;2832;2017/06/15;TRUE;Approved;Solex;Standard;Medium;Medium;71,49;53,62;2012/12/02
855;2;1671;2017/06/15;FALSE;Approved;Solex;Standard;Medium;Medium;71,49;53,62;2011/08/29
868;88;2685;2017/06/15;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;1198,46;381,1;1998/12/16
1655;46;2757;2017/06/15;FALSE;Approved;Solex;Standard;Low;Medium;1289,85;74,51;2007/12/11
1901;31;1754;2017/06/15;FALSE;Approved;Giant Bicycles;Standard;Medium;Medium;230,91;173,18;1995/12/19
2602;10;347;2017/06/15;FALSE;Approved;WeareA2B;Touring;Medium;Medium;1466,68;363,25;1994/08/10
2658;37;3090;2017/06/15;TRUE;Approved;OHM Cycles;Standard;Low;Medium;1793,43;248,82;1999/07/20
2711;16;1574;2017/06/15;FALSE;Approved;Norco Bicycles;Standard;High;Small;1661,92;1479,11;1994/09/09
2775;86;409;2017/06/15;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;235,63;125,07;1999/07/26
3083;45;99;2017/06/15;FALSE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;1993/04/12
3898;21;140;2017/06/15;TRUE;Approved;Solex;Standard;Medium;Large;1071,23;380,74;1996/04/05
4581;23;1805;2017/06/15;FALSE;Approved;Norco Bicycles;Mountain;Low;Small;688,63;612,88;1993/10/02
4731;30;1668;2017/06/15;FALSE;Approved;Solex;Standard;High;Medium;748,17;448,9;1991/11/10
4867;39;921;2017/06/15;N\A;Approved;Giant Bicycles;Standard;Medium;Large;1812,75;582,48;2010/06/07
6311;69;2537;2017/06/15;FALSE;Approved;Giant Bicycles;Road;Medium;Medium;792,9;594,68;2014/10/10
6658;33;2045;2017/06/15;TRUE;Approved;OHM Cycles;Road;Medium;Small;1810;1610,9;2008/03/19
6693;74;2773;2017/06/15;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1228,07;400,91;2006/05/22
6834;2;3353;2017/06/15;FALSE;Approved;Solex;Standard;Medium;Medium;71,49;53,62;2011/04/16
7494;37;735;2017/06/15;FALSE;Approved;OHM Cycles;Standard;Low;Medium;1793,43;248,82;2015/05/21
8067;99;88;2017/06/15;FALSE;Approved;Trek Bicycles;Road;Low;Small;1720,7;1531,42;2006/10/01
8201;44;1458;2017/06/15;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1769,64;108,76;2011/05/09
8376;90;2494;2017/06/15;TRUE;Approved;Solex;Standard;Low;Medium;945,04;507,58;1995/12/19
8806;82;2023;2017/06/15;TRUE;Approved;Giant Bicycles;Road;Medium;Medium;1538,99;829,65;2016/02/04
9242;91;262;2017/06/15;FALSE;Approved;WeareA2B;Standard;Low;Medium;642,31;513,85;2014/10/10
9536;42;620;2017/06/15;TRUE;Approved;OHM Cycles;Road;Medium;Small;1810;1610,9;1993/04/12
10001;54;2782;2017/06/15;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1292,84;13,44;2009/04/12
10139;47;3249;2017/06/15;N\A;Approved;Trek Bicycles;Road;Low;Small;1720,7;1531,42;1996/04/05
10157;85;3109;2017/06/15;FALSE;Approved;WeareA2B;Standard;Medium;Medium;752,64;205,36;2004/08/07
10627;44;590;2017/06/15;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1769,64;108,76;2003/02/16
11309;23;2437;2017/06/15;TRUE;Approved;Norco Bicycles;Mountain;Low;Small;688,63;612,88;2012/06/04
11786;70;3154;2017/06/15;FALSE;Approved;Trek Bicycles;Standard;High;Medium;495,72;297,43;2014/10/10
12243;18;1614;2017/06/15;FALSE;Approved;Norco Bicycles;Standard;High;Medium;1148,64;689,18;2015/08/10
12315;10;2142;2017/06/15;TRUE;Approved;WeareA2B;Touring;Medium;Medium;1466,68;363,25;2014/03/03
13654;13;1380;2017/06/15;FALSE;Approved;Solex;Standard;Medium;Medium;1163,89;589,27;2016/07/09
13746;41;1634;2017/06/15;FALSE;Approved;Solex;Road;Medium;Medium;416,98;312,74;1997/05/10
15740;76;164;2017/06/15;FALSE;Approved;WeareA2B;Standard;Low;Medium;642,31;513,85;2003/09/09
16081;42;3054;2017/06/15;TRUE;Approved;OHM Cycles;Road;Medium;Small;1810;1610,9;2008/03/19
16186;61;2480;2017/06/15;FALSE;Approved;Norco Bicycles;Standard;Medium;Small;586,45;521,94;1993/04/20
16330;79;2301;2017/06/15;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;1555,58;818,01;2003/09/09
16435;82;2885;2017/06/15;TRUE;Approved;Norco Bicycles;Standard;High;Medium;1148,64;689,18;2015/08/10
17624;13;919;2017/06/15;TRUE;Approved;Solex;Standard;Medium;Medium;1163,89;589,27;2016/07/09
17884;38;1049;2017/06/15;TRUE;Approved;Solex;Standard;Medium;Medium;1577,53;826,51;2011/03/16
17969;7;2691;2017/06/15;TRUE;Approved;Trek Bicycles;Road;Low;Medium;980,37;234,43;2004/09/28
18350;29;390;2017/06/15;FALSE;Approved;Norco Bicycles;Road;Medium;Medium;543,39;407,54;2016/11/22
18496;41;2671;2017/06/15;TRUE;Approved;Solex;Road;Medium;Medium;416,98;312,74;1997/05/10
19137;68;2587;2017/06/15;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;1636,9;44,71;2010/08/20
120;0;678;2017/06/16;FALSE;Approved;Trek Bicycles;Standard;High;Medium;495,72;297,43;2015/04/11
1324;91;643;2017/06/16;FALSE;Approved;Solex;Standard;Medium;Medium;100,35;75,26;1994/08/10
1739;3;30;2017/06/16;FALSE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2011/08/29
2118;21;3143;2017/06/16;TRUE;Approved;Solex;Standard;Medium;Large;1071,23;380,74;1996/04/05
2208;58;1535;2017/06/16;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;912,52;141,4;2015/06/17
2982;81;614;2017/06/16;FALSE;Approved;Norco Bicycles;Standard;Medium;Small;586,45;521,94;2013/09/16
3073;38;1280;2017/06/16;TRUE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2005/08/09
3136;6;2850;2017/06/16;FALSE;Approved;OHM Cycles;Standard;High;Medium;227,88;136,73;2003/02/07
3408;85;3377;2017/06/16;FALSE;Approved;WeareA2B;Standard;Medium;Medium;752,64;205,36;2004/08/07
3926;14;142;2017/06/16;TRUE;Approved;Trek Bicycles;Standard;Medium;Small;1386,84;1234,29;2003/08/05
4404;11;2631;2017/06/16;FALSE;Approved;Giant Bicycles;Standard;High;Medium;1274,93;764,96;2003/08/05
4455;91;1616;2017/06/16;FALSE;Approved;WeareA2B;Standard;Low;Medium;642,31;513,85;2016/03/29
4956;0;2682;2017/06/16;FALSE;Approved;Norco Bicycles;Standard;Low;Medium;363,01;290,41;1999/07/26
5027;62;2413;2017/06/16;FALSE;Approved;Solex;Standard;High;Medium;1024,66;614,8;1996/11/09
5632;90;2575;2017/06/16;TRUE;Approved;Solex;Standard;Low;Medium;945,04;507,58;1999/12/04
5764;31;3407;2017/06/16;TRUE;Approved;WeareA2B;Standard;Medium;Medium;752,64;205,36;1998/12/16
5832;16;1302;2017/06/16;FALSE;Approved;Norco Bicycles;Standard;High;Small;1661,92;1479,11;1996/04/05
5965;86;2592;2017/06/16;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;235,63;125,07;1998/12/16
6742;0;552;2017/06/16;FALSE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;1993/04/12
6917;23;1043;2017/06/16;TRUE;Approved;Norco Bicycles;Mountain;Low;Small;688,63;612,88;1991/08/05
7807;19;3380;2017/06/16;TRUE;Approved;Trek Bicycles;Mountain;Low;Medium;574,64;459,71;2014/03/03
8082;40;1161;2017/06/16;TRUE;Approved;OHM Cycles;Standard;High;Medium;1458,17;874,9;2006/02/02
8168;100;3014;2017/06/16;FALSE;Approved;Trek Bicycles;Standard;Medium;Small;1386,84;1234,29;2003/08/05
8475;88;993;2017/06/16;FALSE;Approved;Norco Bicycles;Standard;High;Small;1661,92;1479,11;1994/09/09
8857;1;2247;2017/06/16;FALSE;Approved;Giant Bicycles;Touring;Medium;Large;1873,97;863,95;1997/01/25
9331;15;3318;2017/06/16;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1292,84;13,44;1991/01/21
9368;26;1693;2017/06/16;N\A;Approved;WeareA2B;Standard;Medium;Medium;1992,93;762,63;1993/05/26
10576;18;1467;2017/06/16;FALSE;Approved;Solex;Standard;Medium;Medium;575,27;431,45;1993/10/02
10604;20;1567;2017/06/16;TRUE;Approved;Trek Bicycles;Standard;Medium;Small;1775,81;1580,47;2010/05/05
10937;1;2785;2017/06/16;TRUE;Approved;Giant Bicycles;Standard;Medium;Medium;1403,5;954,82;1997/08/25
11036;45;812;2017/06/16;FALSE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;1993/04/12
11660;98;2509;2017/06/16;FALSE;Approved;Trek Bicycles;Standard;High;Medium;358,39;215,03;2004/01/16
11703;97;1610;2017/06/16;TRUE;Approved;OHM Cycles;Road;Medium;Medium;742,54;667,4;2005/12/07
11971;58;215;2017/06/16;FALSE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;2009/04/12
12201;68;762;2017/06/16;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;1636,9;44,71;2002/08/31
13182;58;2150;2017/06/16;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;912,52;141,4;2015/06/17
13812;92;3366;2017/06/16;FALSE;Approved;WeareA2B;Standard;Medium;Small;1415,01;1259,36;2003/01/05
14281;70;1952;2017/06/16;FALSE;Approved;Trek Bicycles;Standard;High;Medium;495,72;297,43;2015/04/11
14467;92;2912;2017/06/16;TRUE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;1991/01/21
15368;0;1580;2017/06/16;TRUE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;1993/04/12
15515;3;2733;2017/06/16;TRUE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2016/11/22
15627;20;740;2017/06/16;TRUE;Approved;Trek Bicycles;Standard;Medium;Small;1775,81;1580,47;2010/05/05
15854;58;2100;2017/06/16;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;912,52;141,4;2015/10/18
15916;70;2826;2017/06/16;FALSE;Approved;Trek Bicycles;Standard;High;Medium;495,72;297,43;2015/04/11
15933;0;2492;2017/06/16;FALSE;Approved;Giant Bicycles;Standard;Medium;Large;569,56;528,43;2003/09/10
16012;38;706;2017/06/16;TRUE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2005/08/09
16452;6;2156;2017/06/16;TRUE;Approved;OHM Cycles;Standard;High;Medium;227,88;136,73;2011/04/16
16528;90;2851;2017/06/16;TRUE;Cancelled;Norco Bicycles;Standard;Low;Medium;363,01;290,41;2004/01/16
